Probe,p-value,q_value,DEG
207318_s_at,0.00018723032850372054,0.003072274373031489,1.0
207375_s_at,0.000648204859890075,0.008895733111066732,1.0
207391_s_at,1.1038129321255006e-07,4.890920346717374e-06,1.0
207396_s_at,6.558599827720135e-08,3.1100732487476006e-06,1.0
207405_s_at,1.882361410090733e-12,3.825952048204864e-10,1.0
207414_s_at,1.7101984667580065e-05,0.0003855474004693088,1.0
207507_s_at,8.424316840750433e-07,2.8432069337532713e-05,1.0
207515_s_at,0.00033195238763995567,0.005024777628520093,1.0
207525_s_at,1.2777767728408168e-10,1.4345471263875084e-08,1.0
207540_s_at,0.0029620303729595886,0.03217743108316422,1.0
207551_s_at,3.931339518595997e-09,2.67345756441836e-07,1.0
207556_s_at,0.0033047814866354564,0.03535986845044885,1.0
207585_s_at,0.0029170831379019455,0.03173960608254505,1.0
207618_s_at,0.0014322381384195486,0.017483282031276807,1.0
207628_s_at,7.74608592839184e-05,0.0014255040327661522,1.0
207643_s_at,0.0007427522433709184,0.010029631737788335,1.0
207655_s_at,0.0019163301045067597,0.022546879376782247,1.0
207668_x_at,0.0005984837046017782,0.00834109012212649,1.0
207705_s_at,0.0007491865165693624,0.010109025862149528,1.0
207707_s_at,1.203064555638432e-06,3.866613693006273e-05,1.0
207714_s_at,4.438487027078351e-08,2.192179568252112e-06,1.0
207727_s_at,1.4916652484662535e-09,1.1519321675126046e-07,1.0
207749_s_at,1.3791985106746341e-05,0.00032061087827863784,1.0
207761_s_at,0.0015418767538216884,0.018605630438137455,1.0
207769_s_at,0.00025067532745050324,0.003946349993768,1.0
207828_s_at,7.150209838267133e-08,3.347069545438831e-06,1.0
207830_s_at,0.0007903306906221259,0.010557373689168027,1.0
207843_x_at,1.0606652808956315e-12,2.3651936030294504e-10,1.0
207847_s_at,0.0007344499041226413,0.00993469780007556,1.0
207856_s_at,1.5368984234124722e-05,0.00035158962887061473,1.0
207939_x_at,6.666184734926589e-05,0.0012620278752843187,1.0
207945_s_at,6.113777508437222e-07,2.159371997892798e-05,1.0
207956_x_at,0.00026896223428046144,0.004190834854231667,1.0
207974_s_at,2.2513719211980798e-06,6.67898859422165e-05,1.0
207996_s_at,8.208313976606924e-09,5.00881212802437e-07,1.0
208002_s_at,0.002666252307366205,0.029829618355892623,1.0
208012_x_at,7.304624090601141e-06,0.00018455532060452964,1.0
208021_s_at,8.096665673619012e-06,0.00020122054350232702,1.0
208029_s_at,0.004799775679468996,0.047984592297489,1.0
208030_s_at,0.0003048348691616362,0.004669892538921955,1.0
208072_s_at,0.0003039149240921608,0.004657104393144308,1.0
208078_s_at,0.002706967182655983,0.030186691969523886,1.0
208079_s_at,1.380227317724908e-06,4.34950597098613e-05,1.0
208103_s_at,6.945689861360246e-13,1.672932128501636e-10,1.0
208112_x_at,2.1916685695886997e-06,6.526660078554583e-05,1.0
208114_s_at,1.08550202649625e-06,3.5509531936770424e-05,1.0
208132_x_at,9.29122150211046e-08,4.194859914350862e-06,1.0
208149_x_at,3.7767196630619406e-05,0.0007727999535101482,1.0
208158_s_at,0.002704339370230022,0.030175460217821724,1.0
208159_x_at,1.6238666029162367e-10,1.765107485376645e-08,1.0
208161_s_at,0.000477773542082255,0.006910653019404046,1.0
208165_s_at,1.0123755620164967e-05,0.0002449187338639467,1.0
208190_s_at,3.8662551006018044e-09,2.6357543344813425e-07,1.0
208308_s_at,8.724939963737e-05,0.0015832595171500845,1.0
208313_s_at,0.0012969421538572168,0.01605395342135914,1.0
208319_s_at,0.00021493562915952678,0.0034522930447406365,1.0
208370_s_at,0.0006339489668993338,0.008732970462388781,1.0
208371_s_at,8.58578960506606e-06,0.00021164474601306887,1.0
208383_s_at,0.005040814543802794,0.04994681681450123,1.0
208384_s_at,0.002659626386067541,0.029767670963816335,1.0
208393_s_at,1.8704023888411123e-07,7.770992635306195e-06,1.0
208398_s_at,2.3863178738340838e-06,7.044736104482828e-05,1.0
208407_s_at,0.00024285605829926348,0.0038376170484139393,1.0
208424_s_at,0.00011648641527735114,0.00202637440511905,1.0
208433_s_at,0.00024703221596022047,0.003897975875216466,1.0
208445_s_at,0.00019663190171729207,0.003207228010636423,1.0
208451_s_at,9.885221848600544e-10,8.244604379392685e-08,1.0
208498_s_at,0.0011940645478463333,0.01495850699337604,1.0
208549_x_at,0.00010216225004969434,0.0018088474810450254,1.0
208579_x_at,0.002713644057341447,0.030242252106633432,1.0
208598_s_at,6.721204017586036e-08,3.1706801523858197e-06,1.0
208615_s_at,0.00021007896581031778,0.003389220258388647,1.0
208624_s_at,6.143686580247057e-07,2.1671358953226314e-05,1.0
208625_s_at,3.018181911641163e-05,0.0006361568851926776,1.0
208627_s_at,5.116521616588139e-12,9.082656473602484e-10,1.0
208629_s_at,1.2598559772450718e-08,7.266099742180833e-07,1.0
208632_at,2.179216368902306e-07,8.885060027571483e-06,1.0
208637_x_at,7.395919002763824e-07,2.5320718314095936e-05,1.0
208639_x_at,0.0015966136777770636,0.019152008080838296,1.0
208644_at,0.0006521851574593566,0.008939138501902814,1.0
208648_at,1.1437178989893832e-05,0.00027247397005335304,1.0
208654_s_at,6.868047527197024e-05,0.0012946903128136394,1.0
208657_s_at,0.0023120954244406004,0.02644640529943302,1.0
208659_at,0.002847098127197163,0.03121338366068058,1.0
208666_s_at,5.3097629995369156e-05,0.0010375671622576156,1.0
208667_s_at,0.003638141045561812,0.038267672502133906,1.0
208669_s_at,0.00034516260534728005,0.005207440796733591,1.0
208671_at,1.9002494766372542e-06,5.7528316796867035e-05,1.0
208675_s_at,5.249237604874383e-07,1.8994180413402176e-05,1.0
208676_s_at,1.4279175221728129e-09,1.1121280701538255e-07,1.0
208682_s_at,1.29369183414673e-07,5.600364293901224e-06,1.0
208684_at,1.543855217108377e-08,8.666353592956932e-07,1.0
208685_x_at,1.582014210230976e-07,6.698453078205911e-06,1.0
208688_x_at,0.0009575325242388515,0.012388331936289448,1.0
208693_s_at,0.002847098127197163,0.03121338366068058,1.0
208694_at,0.004547326947796259,0.045905668550731256,1.0
208696_at,1.0443805207650605e-06,3.435710287173868e-05,1.0
208698_s_at,0.00016901295004934644,0.002803635632265782,1.0
208699_x_at,0.0013789095796196793,0.016949613593908716,1.0
208700_s_at,8.914049686293935e-06,0.0002188485256390305,1.0
208706_s_at,2.246013266739198e-05,0.0004904184319447511,1.0
208712_at,7.008195337153967e-06,0.00017842875448817016,1.0
208713_at,3.649995980623122e-05,0.000748831257938346,1.0
208714_at,1.269432745996902e-05,0.000298136749945793,1.0
208715_at,0.00023293272235156047,0.003701132401793539,1.0
208722_s_at,7.22922188983365e-05,0.0013490662356505654,1.0
208723_at,0.004248585938321372,0.04359006120805423,1.0
208729_x_at,0.004894025870776481,0.048704198122443414,1.0
208730_x_at,8.407728378331873e-06,0.00020772370044523053,1.0
208731_at,0.0021024193300245636,0.02441584045647685,1.0
208732_at,1.4349318360948714e-07,6.114956986631886e-06,1.0
208739_x_at,3.627272225162448e-05,0.0007444486070223605,1.0
208740_at,1.0811004072784944e-13,3.258637130706392e-11,1.0
208741_at,8.348060057746303e-11,9.944012715844862e-09,1.0
208745_at,0.00011150496291969376,0.001950890831242962,1.0
208756_at,0.004163337929620731,0.042803779861228554,1.0
208757_at,0.001512160397373733,0.018279321186471114,1.0
208760_at,2.929051678794617e-13,7.662483279334722e-11,1.0
208763_s_at,4.444765496239105e-11,5.82775907690343e-09,1.0
208765_s_at,5.569403032179281e-08,2.6947531927823205e-06,1.0
208767_s_at,0.0005122028426084388,0.007331070790475494,1.0
208770_s_at,1.1699533032206458e-05,0.00027763540301036806,1.0
208771_s_at,0.003677409073635925,0.03863611473886322,1.0
208772_at,7.398428210312271e-05,0.0013730789626572417,1.0
208773_s_at,2.649485345243109e-05,0.0005672675113112532,1.0
208778_s_at,0.0035437959292197374,0.037513464168458695,1.0
208781_x_at,4.064503270625267e-06,0.00011178406253593385,1.0
208784_s_at,2.531105172968251e-10,2.5485851810688606e-08,1.0
208785_s_at,0.00019591605448885215,0.003198480226687964,1.0
208795_s_at,7.108966812883373e-16,5.114246848610505e-13,1.0
208796_s_at,7.417706380507165e-05,0.0013761896720537131,1.0
208799_at,3.1593982359919444e-05,0.0006610795964518162,1.0
208802_at,0.0029147295978310113,0.03173960608254505,1.0
208803_s_at,0.000150138092495926,0.002525784679143001,1.0
208804_s_at,0.0011350502121114674,0.014328993384251785,1.0
208813_at,8.453659337234585e-05,0.001539140273937066,1.0
208814_at,1.283493961456475e-08,7.37132692674714e-07,1.0
208818_s_at,5.63177751140634e-05,0.0010911319469742793,1.0
208823_s_at,4.394286043547613e-08,2.176246281077588e-06,1.0
208824_x_at,6.792360251278422e-05,0.0012823629031030654,1.0
208827_at,1.4189992980524814e-06,4.4638081302635314e-05,1.0
208828_at,0.0035037704857411606,0.03717614036636871,1.0
208829_at,3.4380034399974507e-05,0.0007117487242781546,1.0
208839_s_at,0.003205815996559663,0.03444929041114378,1.0
208841_s_at,0.0008454759718463351,0.01117119351394354,1.0
208842_s_at,0.0004960685010242879,0.007130006649185842,1.0
208848_at,0.0004806371656755465,0.006933730087944724,1.0
208852_s_at,0.004704861194770932,0.04719968547231206,1.0
208854_s_at,5.09996953141631e-07,1.8552284373265917e-05,1.0
208860_s_at,0.000595019059482816,0.008305506019204231,1.0
208861_s_at,4.404686363614874e-08,2.1794228681506175e-06,1.0
208863_s_at,4.5026755144868e-07,1.667911814055324e-05,1.0
208864_s_at,0.001479248213855354,0.017972865798342553,1.0
208866_at,4.313168406190846e-05,0.0008676323863446817,1.0
208875_s_at,0.0014549407647263606,0.01772874667069618,1.0
208883_at,6.028214500592857e-09,3.8120120806132205e-07,1.0
208891_at,0.0002702696020074471,0.004205176576481835,1.0
208895_s_at,1.118119258487538e-05,0.00026695707623496134,1.0
208897_s_at,2.3612785400546726e-09,1.7306019326741182e-07,1.0
208907_s_at,0.00011801145574452483,0.0020476916353005066,1.0
208909_at,5.538088635926696e-06,0.0001454519193981704,1.0
208910_s_at,8.701465946991108e-08,3.961304335151864e-06,1.0
208912_s_at,6.022770928029417e-07,2.135505839753621e-05,1.0
208924_at,4.578406249643355e-05,0.0009121678240449087,1.0
208930_s_at,1.7353263196444307e-13,4.941612839924961e-11,1.0
208933_s_at,6.767506828274577e-18,1.2333781194530416e-14,1.0
208934_s_at,0.0006812206945281504,0.009306781977342984,1.0
208935_s_at,0.00016204854485390297,0.002700397497679715,1.0
208936_x_at,4.294643455798107e-09,2.888348635534512e-07,1.0
208939_at,0.0005963794998527121,0.008318124784297713,1.0
208940_at,1.862266670740511e-05,0.0004154199519491532,1.0
208941_s_at,2.4463556026227913e-11,3.4384188322211083e-09,1.0
208943_s_at,6.863812983023639e-06,0.0001750368352830305,1.0
208945_s_at,0.0002681462571591467,0.00418165904454545,1.0
208946_s_at,5.722150299904917e-09,3.6548898089638006e-07,1.0
208950_s_at,0.0004134604539529131,0.006094890892390274,1.0
208952_s_at,7.309385151269045e-05,0.0013611738186159231,1.0
208953_at,0.002063906925812678,0.024024720282905723,1.0
208961_s_at,0.0004425175200108398,0.006459463967000689,1.0
208965_s_at,0.0014816158447374286,0.01799363534229651,1.0
208967_s_at,4.050013818334755e-07,1.5281884438747603e-05,1.0
208968_s_at,3.3141169132974666e-07,1.2769509671214869e-05,1.0
208969_at,2.617918767131491e-07,1.0409796988575584e-05,1.0
208977_x_at,3.303206478099036e-06,9.31422455853867e-05,1.0
208981_at,0.0010060471522371046,0.012945546728304,1.0
208982_at,0.0033107223279189254,0.03541650230463065,1.0
208984_x_at,6.518345451825419e-07,2.2772558311728736e-05,1.0
208986_at,0.001211481946255734,0.015146987288253432,1.0
208987_s_at,2.7387896981039685e-11,3.762395144317449e-09,1.0
208992_s_at,0.0003796493218510297,0.005665209244597447,1.0
208996_s_at,4.2616713022894295e-05,0.0008588532195085682,1.0
209003_at,0.0014790647706101096,0.017972865798342553,1.0
209004_s_at,1.2035020196951175e-10,1.3623493359592246e-08,1.0
209005_at,1.6508623370386567e-13,4.725701480502019e-11,1.0
209012_at,2.997057281576148e-06,8.565818445905693e-05,1.0
209016_s_at,0.00017621122369527892,0.002912439134080827,1.0
209017_s_at,0.00013769180742910077,0.0023387075399770377,1.0
209021_x_at,0.001085762418202363,0.013792764919891775,1.0
209024_s_at,7.169329292951809e-13,1.7042742569223484e-10,1.0
209026_x_at,3.6023884996214737e-05,0.000739897036877551,1.0
209027_s_at,0.0005485869285396237,0.007774492047149799,1.0
209030_s_at,0.0003883018161256638,0.005767563650277281,1.0
209034_at,2.221026797938972e-05,0.0004855443429720643,1.0
209036_s_at,0.00435655694106156,0.044530706814832836,1.0
209039_x_at,2.535386414090488e-08,1.3361285531027192e-06,1.0
209040_s_at,6.549648162174116e-06,0.00016796529702948863,1.0
209042_s_at,2.102259235729131e-05,0.0004621673651527553,1.0
209043_at,3.95649058768706e-13,9.968715340174654e-11,1.0
209044_x_at,2.8048715067713267e-09,1.986481212859097e-07,1.0
209045_at,0.0003203088348025682,0.0048728117815332265,1.0
209048_s_at,0.00011391381049330499,0.001986045149464748,1.0
209049_s_at,1.2603730740830343e-05,0.0002963909583892039,1.0
209050_s_at,2.1578331690744644e-07,8.811017813229749e-06,1.0
209053_s_at,7.833492812658572e-05,0.0014386839755865214,1.0
209061_at,1.4083417159212308e-07,6.015709634218226e-06,1.0
209063_x_at,0.00019794453561371812,0.0032248562230870197,1.0
209067_s_at,2.5656448347265648e-05,0.0005514018527463637,1.0
209068_at,3.336360220922194e-09,2.3061377380394557e-07,1.0
209071_s_at,9.133471830640015e-05,0.001647135972512313,1.0
209075_s_at,7.453210481226963e-05,0.0013813704510545228,1.0
209079_x_at,0.00011360385451511001,0.001981905151759298,1.0
209080_x_at,1.8161962359928146e-06,5.547515597927774e-05,1.0
209081_s_at,0.004374635418237851,0.04469043189315293,1.0
209091_s_at,0.00017070449849164354,0.0028291204774266777,1.0
209094_at,0.0019967951142392955,0.02334645144881997,1.0
209100_at,7.366404634581676e-10,6.433836635714907e-08,1.0
209102_s_at,4.3344086374163786e-05,0.0008712639420983107,1.0
209103_s_at,1.834516659012061e-10,1.9476155015822223e-08,1.0
209109_s_at,0.00030743418052395433,0.004701808061579637,1.0
209112_at,0.0008635822351077466,0.011358277292402224,1.0
209120_at,0.00016936397126296934,0.0028086063478322256,1.0
209123_at,3.949723636186075e-07,1.4925435149836937e-05,1.0
209124_at,2.4844523966259172e-05,0.0005356365724981152,1.0
209126_x_at,0.0005197280102547033,0.007417418157315559,1.0
209127_s_at,0.00045581601277512894,0.006635181176379174,1.0
209129_at,2.1321960960203572e-07,8.719358380696561e-06,1.0
209130_at,0.0019526303452613836,0.022934492830755347,1.0
209135_at,0.00020441020001668873,0.0033094840645284144,1.0
209139_s_at,1.436248568988464e-08,8.120671200563007e-07,1.0
209142_s_at,3.072657751321042e-05,0.0006451519299288709,1.0
209146_at,0.0011879775370335114,0.014900819416679797,1.0
209148_at,8.390311381102227e-07,2.835230375536244e-05,1.0
209153_s_at,9.929737996589963e-05,0.001764981875694266,1.0
209155_s_at,3.468215785248603e-07,1.328766744477106e-05,1.0
209166_s_at,1.4572566176308589e-05,0.0003359001077949714,1.0
209167_at,8.869368977941192e-07,2.9732234755912608e-05,1.0
209170_s_at,9.17716986400962e-06,0.00022420096618173634,1.0
209172_s_at,4.874666657063346e-05,0.0009639146454789816,1.0
209173_at,1.1282202014526067e-21,2.0561813171473757e-17,1.0
209174_s_at,0.0007249557057289628,0.00982997280517394,1.0
209175_at,1.5021688052282549e-05,0.0003446541310358994,1.0
209183_s_at,0.0006763396648910468,0.009242407192681325,1.0
209188_x_at,0.0018702082478332786,0.022046924525718953,1.0
209190_s_at,0.00010329659825856435,0.0018253851033571448,1.0
209191_at,5.407265589401336e-10,4.8947391738496366e-08,1.0
209193_at,0.00013981653200340348,0.002371848863569992,1.0
209196_at,3.4704689732296434e-07,1.328766744477106e-05,1.0
209204_at,0.0029170647207636905,0.03173960608254505,1.0
209205_s_at,6.375681294144077e-13,1.5631855370283742e-10,1.0
209206_at,0.00014229827519245063,0.002407972205554701,1.0
209210_s_at,0.0031966690070069476,0.034371264101888864,1.0
209211_at,3.39852869043623e-05,0.0007043766343805947,1.0
209212_s_at,1.2904631142887564e-07,5.590813848949109e-06,1.0
209215_at,0.004652109562882178,0.04673908312212111,1.0
209216_at,0.0004507980478336356,0.006569132000347555,1.0
209218_at,0.002102211719660064,0.02441584045647685,1.0
209219_at,6.925617797448245e-07,2.3996080676519822e-05,1.0
209224_s_at,0.00013002110645024483,0.0022250090751696826,1.0
209228_x_at,5.429006291727373e-05,0.0010570901673796088,1.0
209233_at,3.1673538896893767e-06,8.970976277696151e-05,1.0
209244_s_at,0.0002185069002166735,0.0035014257823407454,1.0
209247_s_at,5.6276597794780056e-08,2.713335965105467e-06,1.0
209257_s_at,0.0029170831379019455,0.03173960608254505,1.0
209260_at,0.00030111391211032736,0.004621954841277975,1.0
209271_at,1.0577085687191054e-07,4.7208339587524155e-06,1.0
209274_s_at,2.140968008955807e-05,0.00046954442795691433,1.0
209280_at,0.00035493358557838655,0.00533571454261707,1.0
209283_at,5.885837755486829e-05,0.0011335265208920126,1.0
209284_s_at,2.535313075142038e-09,1.833574634700938e-07,1.0
209285_s_at,0.0005270808964887582,0.007506680910529527,1.0
209289_at,0.00024164142625193212,0.00382284287625127,1.0
209290_s_at,6.176585489333736e-08,2.9468133650028104e-06,1.0
209291_at,1.7206027147628357e-05,0.00038729572725355833,1.0
209293_x_at,0.0035872381570075233,0.03789262871607155,1.0
209297_at,2.1479772499675826e-06,6.40352541668362e-05,1.0
209302_at,0.0034638047492959174,0.036809237058844375,1.0
209306_s_at,0.0015857785682694672,0.01904775133354529,1.0
209309_at,0.0008464631260293693,0.011176134125973382,1.0
209311_at,0.002053136016452673,0.02391461689381123,1.0
209313_at,3.8324881019032435e-10,3.6315647655382984e-08,1.0
209316_s_at,0.003047252016398456,0.0329591501476925,1.0
209317_at,5.111545629674101e-07,1.8582031735534007e-05,1.0
209318_x_at,0.001576626113797038,0.01897051777549583,1.0
209324_s_at,0.004649039193044885,0.046716820047735544,1.0
209329_x_at,0.0009156201011726647,0.011928368422412114,1.0
209335_at,3.184013007678032e-05,0.0006659751767207207,1.0
209336_at,1.8344798359994794e-06,5.587754040850782e-05,1.0
209341_s_at,1.0418296374704817e-07,4.665195366805781e-06,1.0
209344_at,6.861963135448975e-05,0.0012946095045916935,1.0
209348_s_at,0.0008616552940040312,0.011343848591300361,1.0
209357_at,1.2036536818466715e-06,3.866613693006273e-05,1.0
209358_at,0.0014773011330584144,0.01795718973987746,1.0
209366_x_at,3.0670715706551844e-11,4.1101014246463775e-09,1.0
209373_at,0.0001316189457289867,0.002246726774190555,1.0
209375_at,2.4622526450832155e-07,9.862539441020133e-06,1.0
209382_at,7.246411549247262e-05,0.0013517487255376801,1.0
209387_s_at,3.4599519960552003e-07,1.3265980040976022e-05,1.0
209389_x_at,0.0026635486333046647,0.029805468998348864,1.0
209393_s_at,5.313388577449611e-05,0.00103758311191307,1.0
209395_at,2.4559431623688886e-07,9.847565209897735e-06,1.0
209396_s_at,3.412361474998035e-07,1.3092692185650354e-05,1.0
209397_at,0.0004627412746108806,0.006715502171516664,1.0
209404_s_at,2.6779975534325726e-09,1.9153454821577521e-07,1.0
209408_at,2.038366651806896e-10,2.1268644406019475e-08,1.0
209409_at,0.0035730147845448087,0.03776530067491471,1.0
209411_s_at,0.00032703638197194887,0.004954478854063814,1.0
209418_s_at,1.1131841333033751e-11,1.727768208901749e-09,1.0
209421_at,6.0378645849310455e-09,3.8120120806132205e-07,1.0
209422_at,3.5432711945495844e-14,1.2915223504133235e-11,1.0
209433_s_at,9.866095473550297e-05,0.0017563329162123957,1.0
209435_s_at,2.2071139897934208e-15,1.3558871617073626e-12,1.0
209443_at,1.90020416744461e-07,7.876699230859291e-06,1.0
209449_at,0.0011942182537921613,0.01495850699337604,1.0
209455_at,1.5989382232169496e-09,1.2278363392470046e-07,1.0
209457_at,0.004961342391516206,0.04925971827749053,1.0
209459_s_at,5.282791783658547e-25,2.8883664077153104e-20,1.0
209460_at,9.313239816495804e-18,1.497651138137965e-14,1.0
209471_s_at,7.055538482456302e-05,0.0013256411220903723,1.0
209472_at,0.0005930081844648596,0.008288016995300665,1.0
209473_at,3.0439362838594505e-05,0.0006398950073918832,1.0
209475_at,7.742335028551845e-06,0.00019400191003028056,1.0
209476_at,0.0007626076556853549,0.0102446126718911,1.0
209479_at,0.001037040385923056,0.013272514770679561,1.0
209481_at,2.338881562408657e-05,0.0005079737182344944,1.0
209482_at,7.333350932949711e-07,2.5169551930886722e-05,1.0
209487_at,2.7432064185315474e-05,0.0005845082265518798,1.0
209489_at,0.004336467975277805,0.044366838800208454,1.0
209501_at,4.9122990304464986e-05,0.000970442139460265,1.0
209505_at,9.46450739543647e-05,0.0016966293175261933,1.0
209511_at,0.00016093930226059248,0.002686826366747448,1.0
209513_s_at,3.6297615696155552e-12,6.61524046062435e-10,1.0
209514_s_at,1.0981090438900277e-05,0.00026290332628815273,1.0
209522_s_at,0.00015658744321512231,0.0026237874525856,1.0
209524_at,0.0014197174087132146,0.01734593280925028,1.0
209533_s_at,7.65863683859177e-06,0.00019216887065167735,1.0
209538_at,0.00014964797974033992,0.00251831434050572,1.0
209539_at,0.0005949863180467398,0.008305506019204231,1.0
209545_s_at,6.958265259602252e-09,4.308529479827329e-07,1.0
209549_s_at,6.0723334848818033e-05,0.0011645206358678098,1.0
209553_at,0.004861947398099167,0.04842903515960502,1.0
209558_s_at,0.0007592272645496242,0.010204216000307449,1.0
209561_at,1.634952155585348e-05,0.00037091705023497467,1.0
209566_at,0.002672438048622231,0.029874371357272635,1.0
209567_at,0.001454355438574199,0.017725564780214965,1.0
209572_s_at,0.004077918648598412,0.04214748622157243,1.0
209574_s_at,0.00019979409725442648,0.0032501464645598834,1.0
209579_s_at,0.0008177144526170904,0.01086213257940705,1.0
209581_at,7.074903022746905e-06,0.00017949898968384548,1.0
209585_s_at,5.024530760301189e-06,0.00013381208929345715,1.0
209602_s_at,7.297744657950109e-18,1.2844218701502696e-14,1.0
209603_at,9.192889767765486e-17,9.410337853267115e-14,1.0
209604_s_at,7.276612999870536e-12,1.2203951403923974e-09,1.0
209608_s_at,2.8596064912589096e-05,0.0006067092934015556,1.0
209609_s_at,0.00014006070061977727,0.002374517459344596,1.0
209612_s_at,0.0007059829309608109,0.009609065658521865,1.0
209613_s_at,0.0012754787119169937,0.015816919613078163,1.0
209623_at,2.224493893408459e-06,6.610011066418885e-05,1.0
209630_s_at,3.237487602182907e-05,0.0006750939536588499,1.0
209642_at,6.077597767715913e-06,0.00015785874486929575,1.0
209644_x_at,4.855222932932509e-10,4.454015333189345e-08,1.0
209649_at,0.0005082487396171595,0.00728147988799091,1.0
209658_at,0.004867677884144125,0.04847728384618944,1.0
209662_at,2.5642699358838215e-12,5.007194955158855e-10,1.0
209665_at,0.0006225111575516426,0.008599241419690767,1.0
209666_s_at,0.00024205361821847562,0.0038282561689601258,1.0
209674_at,0.0005955723401993017,0.008308986399692988,1.0
209678_s_at,3.039254271043519e-08,1.566175563329919e-06,1.0
209679_s_at,0.0035058675151705162,0.03719117314550795,1.0
209680_s_at,0.0014952564929850989,0.018094986443992978,1.0
209681_at,3.814895428045475e-09,2.603987609592838e-07,1.0
209694_at,0.0021302932439793442,0.024660974616678096,1.0
209695_at,6.346717037238218e-05,0.0012082407869463774,1.0
209696_at,8.106002885720521e-14,2.5917877647764296e-11,1.0
209702_at,8.048667121934244e-06,0.00020020967920462003,1.0
209706_at,0.004874286012460688,0.048534253821032255,1.0
209707_at,8.113819219464733e-06,0.00020155054369554604,1.0
209708_at,0.00018199425988361465,0.0029980524733765083,1.0
209710_at,1.4077318292251971e-07,6.015709634218226e-06,1.0
209711_at,5.157192851279406e-05,0.0010121975631713427,1.0
209717_at,0.002100527289633202,0.024409421798234927,1.0
209724_s_at,0.00013130533606727545,0.0022420734695434994,1.0
209733_at,0.0016477718010253035,0.01968871376482819,1.0
209737_at,0.0024169658796367563,0.027416888559537615,1.0
209739_s_at,0.001680110111594196,0.020043643978052077,1.0
209740_s_at,8.454135292123041e-08,3.858345969088708e-06,1.0
209744_x_at,0.0005932418286383841,0.008289163552467073,1.0
209745_at,6.861542490260403e-09,4.2582841731553637e-07,1.0
209747_at,0.004861947398099167,0.04842903515960502,1.0
209760_at,8.849446786563226e-06,0.00021745775418217724,1.0
209762_x_at,2.2603463434268426e-06,6.701975939634632e-05,1.0
209763_at,0.000825245766401031,0.010951527767591299,1.0
209772_s_at,1.1905066359156882e-05,0.0002817790057086158,1.0
209773_s_at,1.6160386022561573e-06,5.0032225695557985e-05,1.0
209781_s_at,4.6635135396915815e-08,2.2888474217471923e-06,1.0
209791_at,5.451597110104011e-06,0.00014364629975659605,1.0
209792_s_at,0.0002905323657119992,0.004475868440491281,1.0
209796_s_at,0.004162698761700871,0.042803779861228554,1.0
209798_at,0.002839966755046213,0.03121338366068058,1.0
209800_at,0.00035836308879175856,0.005381351793378028,1.0
209825_s_at,5.044601275217797e-10,4.596892912042218e-08,1.0
209831_x_at,3.4339581419439596e-05,0.0007111805356469166,1.0
209834_at,1.6322516746688212e-05,0.00037090781688996834,1.0
209838_at,1.4712183850520114e-08,8.288280975830984e-07,1.0
209842_at,7.149381616112007e-08,3.347069545438831e-06,1.0
209845_at,0.00012705098910295766,0.0021825431207032424,1.0
209846_s_at,0.0008502494313444506,0.011217998952402953,1.0
209852_x_at,0.0016233904949884666,0.019434268051360976,1.0
209858_x_at,0.0007254461166264011,0.009832366491459712,1.0
209859_at,0.004397093013878666,0.04484444330046933,1.0
209864_at,0.000495733668452784,0.007130006649185842,1.0
209868_s_at,3.2177354221073103e-06,9.082585658426288e-05,1.0
209869_at,3.342136256709398e-05,0.0006940041771195836,1.0
209870_s_at,0.001187541867278137,0.014898772738281812,1.0
209882_at,2.3351647640506181e-07,9.437313276316953e-06,1.0
209894_at,4.477719997961628e-06,0.00012119769350918416,1.0
209899_s_at,6.212363561193357e-07,2.1841550338350303e-05,1.0
209911_x_at,0.00042996351285547256,0.0063092471995096515,1.0
209916_at,9.860580978955708e-07,3.267437969844869e-05,1.0
209921_at,0.0026566386164176337,0.029744970023524334,1.0
209932_s_at,9.245711071986966e-10,7.777065428629038e-08,1.0
209939_x_at,2.7556746023311796e-05,0.0005867075891061419,1.0
209945_s_at,0.002476184639511041,0.027989537970904727,1.0
209971_x_at,0.0015014555877211368,0.018157948298750975,1.0
209987_s_at,0.002847098127197163,0.03121338366068058,1.0
209988_s_at,0.0008886235055196291,0.011623323005809982,1.0
210013_at,1.8913517127986862e-06,5.732242510935042e-05,1.0
210024_s_at,1.0639364939587512e-12,2.3651936030294504e-10,1.0
210026_s_at,0.0001435419522092744,0.0024252645973554007,1.0
210028_s_at,0.002556841364846902,0.028746720465351504,1.0
210029_at,1.0541965139400807e-05,0.00025357762604344,1.0
210046_s_at,2.9903905425255118e-05,0.0006320046498360354,1.0
210052_s_at,9.960365805923009e-11,1.1586872349762566e-08,1.0
210053_at,0.0007745927745822534,0.010377569211047466,1.0
210059_s_at,0.00027551450705587567,0.004269614734481042,1.0
210074_at,8.304480164313013e-07,2.8096995852958785e-05,1.0
210076_x_at,0.00024971226111702814,0.003932320816985459,1.0
210087_s_at,0.002980538526906041,0.032359202533476523,1.0
210092_at,4.384486805116394e-05,0.0008806826453700912,1.0
210093_s_at,0.00010658062529864201,0.0018779554264270872,1.0
210094_s_at,7.967791778476308e-09,4.872919636333246e-07,1.0
210096_at,2.510466161333572e-06,7.352319832415328e-05,1.0
210101_x_at,0.00010314529070931013,0.0018238902876880762,1.0
