ProbeID,ENTREZID
2508,26060
2509,51015
2510,80195
2511,80212
2512,64787
2513,57111
2514,51026
2515,79624
2516,79443
2517,80148
2518,79083
2519,59342
2520,55915
2521,9240
2522,10101
2523,57645
2524,27236
2525,51118
2526,23683
2527,23560
2528,28511
2529,9950
2530,51111
2531,80230
2532,29883
2533,51128
2534,56886
2535,57496
2536,56647
2537,79048
2538,79665
2539,51642
2540,9616
2541,26523
2542,10762
2543,80013
2544,114885
2545,8925
2546,55316
2547,10460
2548,55450
2549,27342
2550,8491
2551,51809
2552,57162
2553,54539
2554,55288
2555,11108
2556,55859
2557,51009
2558,5202
2559,79956
2560,27244
2561,29066
2562,51053
2563,54951
2564,55213
2565,24137
2566,79174
2567,55218
2568,64745
2569,64766
2570,53343
2571,55168
2572,25796
2573,51107
2574,94081
2575,54832
2576,55120
2577,55038
2578,23528
2579,51499
2580,29887
2581,29777
2582,64215
2583,25959
2584,55240
2585,51455
2586,55337
2587,26273
2588,54585
2589,51397
2590,56922
2591,26528
2592,55506
2593,51030
2594,56942
2595,64866
2596,79887
2597,54919
2598,51184
2599,80198
2600,55161
2601,582
2602,79709
2603,54442
2604,55596
2605,60509
2606,56915
2607,56943
2608,8462
2609,210
2610,55900
2611,8409
2612,246243
2613,51765
2614,50650
2615,7227
2616,79726
2617,54463
2618,55163
2619,55759
2620,55319
2621,51306
2622,29110
2623,54963
2624,55109
2625,55781
2626,57380
2627,55165
2628,64761
2629,55297
2630,54148
2631,65094
2632,57128
2633,55709
2634,29082
2635,28986
2636,64682
2637,11266
2638,54998
2639,79600
2640,51514
2641,10161
2642,27440
2643,55131
2644,55127
2645,55847
2646,23592
2647,55196
2648,55254
2649,57117
2650,54802
2651,64778
2652,6839
2653,56478
2654,55347
2655,11253
2656,55364
2657,10417
2658,79666
2659,79693
2660,9147
2661,54872
2662,10186
2663,8291
2664,64151
2665,8322
2666,57826
2667,80324
2668,79005
2669,10763
2670,55144
2671,55638
2672,23555
2673,54512
2674,54894
2675,28966
2676,29107
2677,78994
2678,55813
2679,56034
2680,29097
2681,54929
2682,55080
2683,10112
2684,65109
2685,8568
2686,54778
2687,53407
2688,5583
2689,57109
2690,57763
2691,55116
2692,28960
2693,80021
2694,79677
2695,55776
2696,55612
2697,51547
2698,55107
2699,10451
2700,55227
2701,56967
2702,55228
2703,54733
2704,57048
2705,55636
2706,54972
2707,80221
2708,9439
2709,10644
2710,27242
2711,64798
2712,57180
2713,55454
2714,60487
2715,10885
2716,79682
2717,55003
2718,51069
2719,79850
2720,26504
2721,57088
2722,4851
2723,4771
2724,1486
2725,54664
2726,79609
2727,79837
2728,55149
2729,26024
2730,80227
2731,25984
2732,55930
2733,56521
2734,51373
2735,54517
2736,55729
2737,55508
2738,64924
2739,55178
2740,64425
2741,79075
2742,79675
2743,54069
2744,29078
2745,55765
2746,55500
2747,59338
2748,51388
2749,23596
2750,79668
2751,55048
2752,55133
2753,8270
2754,51072
2755,55210
2756,51236
2757,9274
2758,55751
2759,54829
2760,79086
2761,23594
2762,54433
2763,51735
2764,53832
2765,54845
2766,7775
2767,55274
2768,79170
2769,64123
2770,56947
2771,55626
2772,79736
2773,54981
2774,55872
2775,55333
2776,11275
2777,65003
2778,79568
2779,23408
2780,57758
2781,79651
2782,51643
2783,51182
2784,55630
2785,79731
2786,64080
2787,79797
2788,79605
2789,79982
2790,55650
2791,80254
2792,55112
2793,79134
2794,8877
2795,23587
2796,79034
2797,59348
2798,79886
2799,9064
2800,57415
2801,55145
2802,54521
2803,26047
2804,80310
2805,56992
2806,64921
2807,55315
2808,51510
2809,9567
2810,28981
2811,54344
2812,10390
2813,140467
2814,9489
2815,80219
2816,64132
2817,65260
2818,54880
2819,29123
2820,56913
2821,10742
2822,54968
2823,55654
2824,24141
2825,54826
2826,79669
2827,54933
2828,24147
2829,79833
2830,79858
2831,64081
2832,65987
2833,1355
2834,55839
2835,55614
2836,93664
2837,64146
2838,79627
2839,54970
2840,7769
2841,8645
2842,10087
2843,10158
2844,80095
2845,56965
2846,55686
2847,9200
2848,64231
2849,80223
2850,6926
2851,64108
2852,55351
2853,54847
2854,29842
2855,79805
2856,79818
2857,25873
2858,79673
2859,9633
2860,11254
2861,56257
2862,56935
2863,54438
2864,114327
2865,7561
2866,55190
2867,26502
2868,51191
2869,51340
2870,259266
2871,55795
2872,11226
2873,55034
2874,51377
2875,55862
2876,84914
2877,57110
2878,55182
2879,54897
2880,84196
2881,63933
2882,63926
2883,58516
2884,80127
2885,11282
2886,54542
2887,51700
2888,115290
2889,55975
2890,80267
2891,51078
2892,54763
2893,79770
2894,57127
2895,550
2896,54537
2897,51214
2898,51497
2899,55205
2900,2001
2901,51463
2902,55179
2903,55388
2904,51154
2905,25979
2906,55707
2907,80772
2908,27068
2909,51157
2910,1456
2911,9238
2912,23590
2913,57728
2914,79670
2915,79064
2916,54878
2917,476
2918,78996
2919,81873
2920,10867
2921,114899
2922,81671
2923,81627
2924,81618
2925,81603
2926,83439
2927,81035
2928,56259
2929,81031
2930,81579
2931,81575
2932,8863
2933,29083
2934,4166
2935,79961
2936,84223
2937,80222
2938,54819
2939,55689
2940,26960
2941,54101
2942,54758
2943,51805
2944,83460
2945,81545
2946,81557
2947,83443
2948,81926
2949,83442
2950,81562
2951,83461
2952,81853
2953,10955
2954,665
2955,3184
2956,9334
2957,2029
2958,7259
2959,30000
2960,2744
2961,54471
2962,9440
2963,6468
2964,55143
2965,84079
2966,58528
2967,79365
2968,80349
2969,83638
2970,5361
2971,1978
2972,2966
2973,11160
2974,8559
2975,80895
2976,83743
2977,79101
2978,3778
2979,1875
2980,4329
2981,54478
2982,29100
2983,28971
2984,79366
2985,55620
2986,54469
2987,79135
2988,23597
2989,56342
2990,55726
2991,9960
2992,55160
2993,50848
2994,26353
2995,23603
2996,29980
2997,54908
2998,79009
2999,79720
3000,29086
3001,54663
3002,10163
3003,57148
3004,2768
3005,8266
3006,79646
3007,113791
3008,4121
3009,221037
3010,55603
3011,54737
3012,2004
3013,29117
3014,85377
3015,55661
3016,387263
3017,54480
3018,80233
3019,57698
3020,55209
3021,93210
3022,11057
3023,84148
3024,90355
3025,220972
3026,90806
3027,5911
3028,6477
3029,83752
3030,55833
3031,57707
3032,81570
3033,119016
3034,5317
3035,644096
3036,55793
3037,23232
3038,93129
3039,203197
3040,57535
3041,400451
3042,25994
3043,131408
3044,115708
3045,5128
3046,32
3047,55152
3048,11276
3049,78992
3050,51526
3051,100293516
3052,79137
3053,54800
3054,6134
3055,3954
3056,196483
3057,25821
3058,7596
3059,10471
3060,2321
3061,146909
3062,9466
3063,29127
3064,466
3065,347902
3066,80204
3067,54681
3068,55763
3069,55750
3070,7594
3071,64743
3072,653519
3073,26010
3074,51586
3075,9994
3076,54700
3077,65084
3078,63875
3079,55616
3080,25818
3081,10766
3082,23677
3083,10884
3084,23704
3085,22818
3086,80218
3087,10015
3088,9343
3089,55256
3090,51371
3091,58508
3092,64710
3093,57003
3094,51566
3095,55334
3096,51108
3097,51114
3098,79901
3099,55742
3100,79892
3101,55291
3102,54812
3103,51768
3104,51028
3105,26515
3106,9547
3107,51164
3108,56897
3109,55718
3110,56900
3111,55255
3112,64121
3113,26985
3114,4718
3115,51312
3116,8195
3117,58477
3118,56882
3119,9076
3120,55074
3121,79876
3122,9213
3123,55154
3124,51701
3125,65244
3126,55758
3127,54443
3128,51013
3129,10600
3130,283871
3131,64864
3132,1788
3133,55284
3134,51194
3135,51119
3136,159090
3137,56254
3138,79954
3139,8313
3140,64225
3141,9419
3142,4969
3143,29028
3144,64792
3145,64224
3146,55248
3147,60559
3148,80139
3149,54841
3150,55339
3151,51605
3152,60558
3153,55071
3154,29080
3155,56952
3156,79868
3157,9462
3158,55783
3159,79875
3160,63979
3161,26289
3162,56919
3163,29070
3164,56675
3165,64789
3166,408
3167,51473
3168,55635
3169,6836
3170,51247
3171,29979
3172,51253
3173,51523
3174,84232
3175,79002
3176,23731
3177,8727
3178,55004
3179,54940
3180,54926
3181,28987
3182,64855
3183,81037
3184,8907
3185,51429
3186,27166
3187,57410
3188,10056
3189,30061
3190,29101
3191,51726
3192,57510
3193,29968
3194,27436
3195,58515
3196,83543
3197,29766
3198,79142
3199,23582
3200,55591
3201,54936
3202,11164
3203,10809
3204,84522
3205,51522
3206,55031
3207,6423
3208,57095
3209,81563
3210,29116
3211,51390
3212,170506
3213,55122
3214,84259
3215,84064
3216,51530
3217,83605
3218,51447
3219,55684
3220,26022
3221,51537
3222,83985
3223,221294
3224,29090
3225,94101
3226,81894
3227,63027
3228,56916
3229,28991
3230,29057
3231,51313
3232,91612
3233,51528
3234,64801
3235,10459
3236,64094
3237,84081
3238,55193
3239,51527
3240,9069
3241,55608
3242,84717
3243,94103
3244,55437
3245,28970
3246,84265
3247,51496
3248,10194
3249,27086
3250,84640
3251,55692
3252,51251
3253,51259
3254,11091
3255,50640
3256,59277
3257,10243
3258,10910
3259,11218
3260,84233
3261,93974
3262,50484
3263,58475
3264,5150
3265,58527
3266,84262
3267,619279
3268,28989
3269,65977
3270,55633
3271,25798
3272,84662
3273,83540
3274,84937
3275,89122
3276,53349
3277,51545
3278,81537
3279,25890
3280,84270
3281,84172
3282,57409
3283,55646
3284,81573
3285,85406
3286,83478
3287,26996
3288,2635
3289,5465
3290,26503
3291,84062
3292,57556
3293,83548
3294,25923
3295,58191
3296,51256
3297,51715
3298,56963
3299,83862
3300,10845
3301,100188893
3302,83594
3303,8293
3304,81607
3305,84283
3306,5570
3307,84059
3308,117854
3309,83858
3310,100506380
3311,30834
3312,51629
3313,10207
3314,54742
3315,65056
3316,84105
3317,92806
3318,85028
3319,84740
3320,114971
3321,55328
3322,83931
3323,51234
3324,84072
3325,91074
3326,55969
3327,81847
3328,55040
3329,378938
3330,441212
3331,54904
3332,84661
3333,92259
3334,57508
3335,23671
3336,84108
3337,64969
3338,54414
3339,83879
3340,84298
3341,84299
3342,84300
3343,83732
3344,84306
3345,84798
3346,8945
3347,84309
3348,84311
3349,199692
3350,84816
3351,56893
3352,283131
3353,359948
3354,124944
3355,57222
3356,81539
3357,23406
3358,10923
3359,100507246
3360,401152
3361,57153
3362,23642
3363,80331
3364,81502
3365,113201
3366,84321
3367,57704
3368,27248
3369,54865
3370,80829
3371,133619
3372,100505641
3373,219771
3374,9188
3375,136319
3376,55690
3377,197370
3378,80727
3379,84893
3380,29934
3381,54467
3382,55069
3383,54625
3384,153339
3385,27327
3386,90231
3387,84418
3388,84365
3389,89891
3390,347734
3391,284361
3392,64756
3393,54921
3394,415116
3395,643155
3396,55593
3397,92912
3398,647087
3399,113130
3400,56889
3401,7920
3402,90488
3403,57584
3404,57551
3405,89796
3406,84991
3407,153527
3408,283991
3409,60592
3410,50807
3411,54602
3412,7706
3413,57655
3414,26277
3415,11112
3416,116228
3417,116092
3418,56261
3419,92181
3420,80315
3421,84706
3422,57606
3423,1021
3424,84896
3425,51082
3426,80381
3427,2776
3428,84188
3429,64432
3430,57291
3431,57609
3432,90871
3433,154807
3434,2309
3435,26258
3436,150465
3437,80232
3438,84916
3439,196527
3440,57580
3441,92609
3442,64968
3443,10066
3444,170954
3445,80854
3446,400916
3447,81555
3448,57532
3449,55727
3450,79102
3451,26115
3452,497661
3453,55681
3454,90120
3455,56970
3456,4774
3457,5170
3458,201895
3459,80790
3460,4298
3461,9545
3462,374882
3463,10146
3464,5576
3465,389203
3466,64770
3467,84181
3468,121260
3469,115024
3470,84918
3471,55466
3472,84993
3473,9135
3474,59349
3475,116150
3476,51535
3477,55536
3478,283742
3479,123811
3480,7402
3481,200933
3482,57231
3483,11343
3484,93380
3485,221184
3486,26224
3487,51274
3488,119559
3489,659
3490,203259
3491,91582
3492,6242
3493,85476
3494,2005
3495,152503
3496,55691
3497,54431
3498,4012
3499,151613
3500,757
3501,22808
3502,65059
3503,5356
3504,9218
3505,285381
3506,64928
3507,5166
3508,118424
3509,100129034
3510,139231
3511,4090
3512,100093630
3513,7586
3514,64645
3515,729082
3516,27125
3517,867
3518,92400
3519,124540
3520,7871
3521,55766
3522,56928
3523,54751
3524,9394
3525,55841
3526,51449
3527,2935
3528,414
3529,85301
3530,87178
3531,57181
3532,4645
3533,90417
3534,54495
3535,84844
3536,84320
3537,84923
3538,90550
3539,54675
3540,54439
3541,56204
3542,348262
3543,3480
3544,119032
3545,84838
3546,79699
3547,9043
3548,80298
3549,55276
3550,90780
3551,2733
3552,92906
3553,10098
3554,51621
3555,93622
3556,84340
3557,158293
3558,90416
3559,112858
3560,113444
3561,57045
3562,493753
3563,84910
3564,5819
3565,136647
3566,135293
3567,5537
3568,128240
3569,283459
3570,84955
3571,55802
3572,8774
3573,9117
3574,85013
3575,122786
3576,219988
3577,144363
3578,57708
3579,196528
3580,6506
3581,54843
3582,11101
3583,128866
3584,57614
3585,79685
3586,253461
3587,220906
3588,6542
3589,25902
3590,26147
3591,113452
3592,4133
3593,29904
3594,57619
3595,163882
3596,9815
3597,51714
3598,255967
3599,221178
3600,3977
3601,440145
3602,130814
3603,57630
3604,11270
3605,57210
3606,286144
3607,152007
3608,2936
3609,375449
3610,84002
3611,57659
3612,147991
3613,54849
3614,388753
3615,93487
3616,29128
3617,152217
3618,339745
3619,3454
3620,91452
3621,134145
3622,55973
3623,25879
3624,122830
3625,222229
3626,171568
3627,81610
3628,90102
3629,23261
3630,285958
3631,57666
3632,140707
3633,171024
3634,154467
3635,64393
3636,57182
3637,57542
3638,126792
3639,26263
3640,4194
3641,25917
3642,84946
3643,114803
3644,167153
3645,2120
3646,100861532
3647,57511
3648,164
3649,84987
3650,340348
3651,89958
3652,84301
3653,253827
3654,140739
3655,221035
3656,88745
3657,116988
3658,51361
3659,116447
3660,114907
3661,54893
3662,10944
3663,259282
3664,554282
3665,83695
3666,113802
3667,113402
3668,9575
3669,388796
3670,157638
3671,84154
3672,91107
3673,261729
3674,80255
3675,23095
3676,283989
3677,163590
3678,84912
3679,64412
3680,8411
3681,1655
3682,3658
3683,399844
3684,9360
3685,126731
3686,9931
3687,255743
3688,94241
3689,81617
3690,51199
3691,57600
3692,4214
3693,28512
3694,3181
3695,1523
3696,317649
3697,340371
3698,142891
3699,153222
3700,166336
3701,6891
3702,90407
3703,53981
3704,164832
3705,92597
3706,2549
3707,51088
3708,81928
3709,112616
3710,115209
3711,1600
3712,157506
3713,23328
3714,57216
3715,835
3716,51616
3717,11320
3718,10818
3719,10335
3720,144165
3721,4286
3722,219854
3723,153830
3724,57466
3725,57586
3726,22936
3727,50862
3728,54149
3729,375743
3730,25909
3731,92610
3732,79172
3733,123016
3734,57480
3735,93627
3736,463
3737,100859930
3738,9946
3739,57700
3740,208
3741,55676
3742,81846
3743,84132
3744,122809
3745,114793
3746,3696
3747,9175
3748,112752
3749,57688
3750,2065
3751,51573
3752,84678
3753,148867
3754,5074
3755,4163
3756,148789
3757,388789
3758,93624
3759,196394
3760,54536
3761,54332
3762,1184
3763,4084
3764,663
3765,5784
3766,282809
3767,55814
3768,219541
3769,146923
3770,116843
3771,5205
3772,253260
3773,219738
3774,151987
3775,10189
3776,116068
3777,22847
3778,374666
3779,221079
3780,92312
3781,170384
3782,1122
3783,133746
3784,84888
3785,83464
3786,10057
3787,1525
3788,57118
3789,120534
3790,115416
3791,6920
3792,2889
3793,54708
3794,118924
3795,147798
3796,147339
3797,8463
3798,128637
3799,400027
3800,90459
3801,23394
3802,768211
3803,221908
3804,83937
3805,10746
3806,55870
3807,153241
3808,5163
3809,148327
3810,205428
3811,92002
3812,84733
3813,100131187
3814,91433
3815,57224
3816,63929
3817,255520
3818,80012
3819,25938
3820,79269
3821,126321
3822,83892
3823,345778
3824,4254
3825,388228
3826,389792
3827,389834
3828,147184
3829,284611
3830,63922
3831,5802
3832,55269
3833,58499
3834,5663
3835,64145
3836,400043
3837,114991
3838,957
3839,92840
3840,160418
3841,201161
3842,23132
3843,51762
3844,100506710
3845,84866
3846,6198
3847,157313
3848,3920
3849,284129
3850,6095
3851,112574
3852,55102
3853,6645
3854,10169
3855,93100
3856,414919
3857,221937
3858,56975
3859,284106
3860,3672
3861,57544
3862,64965
3863,25927
3864,345757
3865,51360
3866,260425
3867,92255
3868,286410
3869,133418
3870,55346
3871,128486
3872,57456
3873,91137
3874,84961
3875,150678
3876,285362
3877,548645
3878,55266
3879,140461
3880,642273
3881,55667
3882,54629
3883,359845
3884,55175
3885,53944
3886,27
3887,284018
3888,81706
3889,30812
3890,29945
3891,197131
3892,400657
3893,387103
3894,132864
3895,22926
3896,85403
3897,360023
3898,91408
3899,254170
3900,492311
3901,4076
3902,115677
3903,9320
3904,10294
3905,9364
3906,388403
3907,283635
3908,23161
3909,2923
3910,11214
3911,387921
3912,201266
3913,284273
3914,91369
3915,4853
3916,83468
3917,55140
3918,57335
3919,7802
3920,3631
3921,54741
3922,79848
3923,23023
3924,22879
3925,221710
3926,84343
3927,127253
3928,169714
3929,201973
3930,112487
3931,283349
3932,203328
3933,7782
3934,3899
3935,64839
3936,6872
3937,57120
3938,55103
3939,143662
3940,149420
3941,145864
3942,10875
3943,84898
3944,85012
3945,285672
3946,124359
3947,3680
3948,3673
3949,222389
3950,730094
3951,257397
3952,127700
3953,55971
3954,342371
3955,2737
3956,4784
3957,202018
3958,83891
3959,84236
3960,2551
3961,56957
3962,285521
3963,286343
3964,55449
3965,23517
3966,400619
3967,221545
3968,94234
3969,116225
3970,26040
3971,154043
3972,100506658
3973,55553
3974,162073
3975,60674
3976,134147
3977,113263
3978,195827
3979,9441
3980,51104
3981,100499466
3982,143279
3983,222484
3984,149371
3985,25851
3986,126823
3987,199953
3988,23446
3989,23678
3990,5529
3991,168451
3992,57724
3993,146330
3994,1879
3995,25874
3996,9294
3997,219844
3998,91833
3999,57799
4000,55088
4001,260293
4002,94121
4003,1915
4004,389337
4005,5814
4006,54102
4007,135932
4008,2081
4009,85004
4010,4644
4011,130574
4012,55628
4013,9113
4014,55331
4015,90390
4016,643836
4017,4086
4018,22902
4019,59084
4020,83666
4021,89846
4022,65082
4023,120071
4024,114785
4025,84294
4026,9852
4027,132720
4028,153396
4029,1121
4030,51705
4031,57465
4032,51010
4033,57673
4034,8825
4035,192670
4036,137695
4037,9749
4038,81889
4039,5936
4040,79692
4041,196383
4042,10569
4043,27314
4044,158586
4045,5728
4046,5522
4047,5520
4048,114928
4049,170960
4050,163486
4051,144455
4052,9879
4053,152485
4054,57221
4055,401505
4056,124220
4057,266812
4058,343990
4059,140838
4060,839
4061,90693
4062,374395
4063,54622
4064,1903
4065,84268
4066,219749
4067,286101
4068,389362
4069,115548
4070,5828
4071,29886
4072,155465
4073,144203
4074,64097
4075,1993
4076,55771
4077,152100
4078,55857
4079,4716
4080,57082
4081,138199
4082,54813
4083,114825
4084,7090
4085,53344
4086,284391
4087,6495
4088,55180
4089,130576
4090,1870
4091,331
4092,3818
4093,5592
4094,79884
4095,64147
4096,84458
4097,64769
4098,100128537
4099,5241
4100,375295
4101,84451
4102,57786
4103,160335
4104,129831
4105,133686
4106,165324
4107,3338
4108,55314
4109,5099
4110,116844
4111,284309
4112,139886
4113,11127
4114,5874
4115,7068
4116,84766
4117,3955
4118,84163
4119,96459
4120,157
4121,10052
4122,55653
4123,90362
4124,862
4125,90024
4126,9528
4127,90624
4128,285598
4129,128387
4130,81620
4131,342667
4132,3213
4133,1602
4134,79971
4135,123720
4136,7368
4137,166968
4138,222194
4139,10209
4140,5250
4141,117584
4142,7552
4143,92482
4144,170689
4145,84190
4146,151126
4147,7543
4148,388743
4149,64282
4150,30844
4151,10949
4152,152330
4153,81624
4154,790955
4155,119504
4156,260436
4157,147007
4158,285193
4159,79611
4160,57549
4161,6041
4162,22990
4163,57669
4164,26009
4165,132671
4166,29914
4167,84875
4168,441168
4169,2909
4170,7069
4171,92291
4172,168455
4173,645369
4174,340252
4175,128239
4176,4060
4177,400506
4178,29896
4179,64084
4180,144108
4181,162967
4182,128710
4183,441027
4184,55174
4185,105370109
4186,1479
4187,100128927
4188,100129550
4189,148203
4190,145853
4191,92345
4192,285386
4193,51804
4194,150472
4195,644150
4196,2531
4197,3980
4198,55095
4199,51773
4200,257019
4201,135228
4202,5910
4203,64718
4204,126669
4205,102723775
4206,658
4207,79832
4208,81839
4209,258010
4210,130507
4211,3309
4212,64172
4213,54532
4214,89765
4215,9353
4216,2151
4217,127018
4218,55293
4219,55250
4220,10206
4221,134548
4222,5787
4223,10317
4224,153364
4225,5686
4226,8832
4227,5991
4228,118987
4229,57452
4230,493911
4231,124565
4232,79192
4233,387914
4234,10205
4235,399694
4236,221002
4237,150291
4238,8667
4239,57634
4240,105369228
4241,5922
4242,221687
4243,54960
4244,2651
4245,7786
4246,259307
4247,10152
4248,100507516
4249,151050
4250,377677
4251,56133
4252,54108
4253,10143
4254,56243
4255,10081
4256,285590
4257,8693
4258,201626
4259,57505
4260,57451
4261,79447
4262,503637
4263,22949
4264,3234
4265,56605
4266,27005
4267,1767
4268,115294
4269,440498
4270,50804
4271,100287616
4272,92565
4273,3760
4274,57448
4275,83642
4276,9328
4277,54971
4278,9689
4279,51279
4280,394
4281,92675
4282,80318
4283,54890
4284,28823
4285,63877
4286,123036
4287,221662
4288,6875
4289,116159
4290,26049
4291,63971
4292,161742
4293,5194
4294,123169
4295,59269
4296,374986
4297,153562
4298,200634
4299,84928
4300,84612
4301,168374
4302,79577
4303,54941
4304,153129
4305,29915
4306,84102
4307,6210
4308,139341
4309,2068
4310,116224
4311,84441
4312,646962
4313,137682
4314,200424
4315,164284
4316,57721
4317,27303
4318,55001
4319,8034
4320,51808
4321,255919
4322,4241
4323,84267
4324,83872
4325,55105
4326,55672
4327,646214
4328,171523
4329,55323
4330,1385
4331,101929520
4332,199974
4333,100287569
4334,27333
4335,25942
4336,195814
4337,643911
4338,197259
4339,151473
4340,57492
4341,200845
4342,125488
4343,26146
4344,124411
4345,55809
4346,127733
4347,401474
4348,284161
4349,7707
4350,51649
4351,283431
4352,441024
4353,143098
4354,91894
4355,25962
4356,132430
4357,170302
4358,54014
4359,11201
4360,55313
4361,147947
4362,2967
4363,64395
4364,5650
4365,56995
4366,5998
4367,286437
4368,100289098
4369,254251
4370,391267
4371,55279
4372,55219
4373,440503
4374,284370
4375,10785
4376,6532
4377,163051
4378,54558
4379,94122
4380,105372481
4381,54621
4382,147381
4383,1781
4384,23475
4385,1131
4386,84634
4387,100505812
4388,57563
4389,4008
4390,55534
4391,55897
4392,22931
4393,9630
4394,440836
4395,340533
4396,157657
4397,100128252
4398,89782
4399,54555
4400,91289
4401,29984
4402,10495
4403,9667
4404,2145
4405,6405
4406,8623
4407,5467
4408,8175
4409,60343
4410,1797
4411,25865
4412,23506
4413,10591
4414,79095
4415,53615
4416,9620
4417,26205
4418,55135
4419,92579
4420,23462
4421,55615
4422,93643
4423,55652
4424,30827
4425,60672
4426,84861
4427,7942
4428,54961
4429,55049
4430,51409
4431,53838
4432,92335
4433,29916
4434,80789
4435,51092
4436,26119
4437,92595
4438,1856
4439,730051
4440,57175
4441,387509
4442,6376
4443,60
